Patch;MatchName;MatchId;SummonerName;championName
14.1.547.8890;LOLTMNT99_109422;cq|000101;CAT avril;Lucian
14.1.547.8890;LOLTMNT99_109422;cq|000101;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_109422;cq|000101;BOG RJS;Syndra
14.1.547.8890;LOLTMNT99_109422;cq|000101;TL CoreJJ;Lulu
14.1.547.8890;LOLTMNT99_109422;cq|000101;Tenacity;Jax
14.1.547.8890;LOLTMNT99_109422;cq|000101;Doublelift;Zeri
14.1.547.8890;LOLTMNT99_109415;cq|000099;TA Horder;Rumble
14.1.547.8890;LOLTMNT99_109415;cq|000099;TA Leemo;Nocturne
14.1.547.8890;LOLTMNT99_109415;cq|000099;Huhi;Alistar
14.1.547.8890;LOLTMNT99_109415;cq|000099;Ms Teemo;Azir
14.1.547.8890;LOLTMNT99_109415;cq|000099;SR WildTurtle;Twitch
14.1.547.8890;LOLTMNT99_109415;cq|000099;NRG Dhokla;Jayce
14.1.547.8890;LOLTMNT99_109415;cq|000099;OLD RBM;Khazix
14.1.547.8890;LOLTMNT99_109415;cq|000099;WU Conveying;Akali
14.1.547.8890;LOLTMNT99_109415;cq|000099;Diamond;Leona
14.1.547.8890;LOLTMNT99_109415;cq|000099;DIG Tomo;Jhin
14.1.547.8890;LOLTMNT99_109408;cq|000098;WC Zamudo;Aatrox
14.1.547.8890;LOLTMNT99_109408;cq|000098;WC Keel;Maokai
14.1.547.8890;LOLTMNT99_109408;cq|000098;AMI Ariendel;Fizz
14.1.547.8890;LOLTMNT99_109408;cq|000098;TACO Red;Lucian
14.1.547.8890;LOLTMNT99_109408;cq|000098;AOE Breezy;Nami
14.1.547.8890;LOLTMNT99_109408;cq|000098;TRV Diesel;KSante
14.1.547.8890;LOLTMNT99_109408;cq|000098;COLD Yukino;MonkeyKing
14.1.547.8890;LOLTMNT99_109408;cq|000098;BOG RJS;Hwei
14.1.547.8890;LOLTMNT99_109408;cq|000098;TL CoreJJ;Heimerdinger
14.1.547.8890;LOLTMNT99_109408;cq|000098;Doublelift;Jhin
14.1.547.8890;LOLTMNT99_109365;cq|000097;G2 BrokenBlade;Jax
14.1.547.8890;LOLTMNT99_109365;cq|000097;USE Fun K3y;Varus
14.1.547.8890;LOLTMNT99_109365;cq|000097;Afroboi;LeeSin
14.1.547.8890;LOLTMNT99_109365;cq|000097;SLY Decay;Akali
14.1.547.8890;LOLTMNT99_109365;cq|000097;ZTA FGG;Alistar
14.1.547.8890;LOLTMNT99_109365;cq|000097;TOG Crowno;KSante
14.1.547.8890;LOLTMNT99_109365;cq|000097;DIA Mafro;Viego
14.1.547.8890;LOLTMNT99_109365;cq|000097;NGX Klownz;Nautilus
14.1.547.8890;LOLTMNT99_109365;cq|000097;AYM Aym2;Lissandra
14.1.547.8890;LOLTMNT99_109365;cq|000097;GIA Aetinoth;Ashe
14.1.547.8890;LOLTMNT99_109319;cq|000096;DSYR Empyros;Jax
14.1.547.8890;LOLTMNT99_109319;cq|000096;EINS Zanzarah;Sejuani
14.1.547.8890;LOLTMNT99_109319;cq|000096;USE Fun K3y;Xayah
14.1.547.8890;LOLTMNT99_109319;cq|000096;NGX Klownz;Rakan
14.1.547.8890;LOLTMNT99_109319;cq|000096;Hydra;Akali
14.1.547.8890;LOLTMNT99_109319;cq|000096;IZI Kio;KSante
14.1.547.8890;LOLTMNT99_109319;cq|000096;DIA Mafro;LeeSin
14.1.547.8890;LOLTMNT99_109319;cq|000096;GL Phantomles;Neeko
14.1.547.8890;LOLTMNT99_109319;cq|000096;GIA Aetinoth;Caitlyn
14.1.547.8890;LOLTMNT99_109319;cq|000096;ZTA FGG;Heimerdinger
14.1.547.8890;LOLTMNT99_109295;cq|000095;G2 BrokenBlade;KSante
14.1.547.8890;LOLTMNT99_109295;cq|000095;EINS Zanzarah;Rell
14.1.547.8890;LOLTMNT99_109295;cq|000095;DREN FENZ1;Leblanc
14.1.547.8890;LOLTMNT99_109295;cq|000095;USE Fun K3y;Lucian
14.1.547.8890;LOLTMNT99_109295;cq|000095;CWE TasteLess;Nami
14.1.547.8890;LOLTMNT99_109295;cq|000095;DSYR Empyros;Yone
14.1.547.8890;LOLTMNT99_109295;cq|000095;DSYR Rhilech;Vi
14.1.547.8890;LOLTMNT99_109295;cq|000095;GL Phantomles;Neeko
14.1.547.8890;LOLTMNT99_109295;cq|000095;CWE Vaynedeta;Kalista
14.1.547.8890;LOLTMNT99_109295;cq|000095;ZTA FGG;Renata
14.1.547.8890;LOLTMNT99_108226;cq|000094;EINS Zanzarah;Rell
14.1.547.8890;LOLTMNT99_108226;cq|000094;GK Deceiving;Sylas
14.1.547.8890;LOLTMNT99_108226;cq|000094;XOL Ilyxou;Aatrox
14.1.547.8890;LOLTMNT99_108226;cq|000094;GLR PiOk;Lucian
14.1.547.8890;LOLTMNT99_108226;cq|000094;ZTA FGG;Nami
14.1.547.8890;LOLTMNT99_108226;cq|000094;G2 BrokenBlade;Riven
14.1.547.8890;LOLTMNT99_108226;cq|000094;SK Gilius;Viego
14.1.547.8890;LOLTMNT99_108226;cq|000094;KE Axelent;Varus
14.1.547.8890;LOLTMNT99_108226;cq|000094;NGX Klownz;Nautilus
14.1.547.8890;LOLTMNT99_108226;cq|000094;Hydra;Akali
14.1.547.8890;LOLTMNT99_108168;cq|000093;G2 BrokenBlade;Gragas
14.1.547.8890;LOLTMNT99_108168;cq|000093;EINS Zanzarah;Vi
14.1.547.8890;LOLTMNT99_108168;cq|000093;GK Deceiving;Leblanc
14.1.547.8890;LOLTMNT99_108168;cq|000093;NOVO Crem;Lucian
14.1.547.8890;LOLTMNT99_108168;cq|000093;NGX Klownz;Rakan
14.1.547.8890;LOLTMNT99_108168;cq|000093;KE Renewal;Viego
14.1.547.8890;LOLTMNT99_108168;cq|000093;KE Axelent;Varus
14.1.547.8890;LOLTMNT99_108168;cq|000093;XOL Ilyxou;Jax
14.1.547.8890;LOLTMNT99_108168;cq|000093;Hydra;Akali
14.1.547.8890;LOLTMNT99_108168;cq|000093;ZTA FGG;Nautilus
14.1.547.8890;LOLTMNT99_106785;cq|000092;TL CoreJJ;Zyra
14.1.547.8890;LOLTMNT99_106785;cq|000092;LIT Kisno;Kindred
14.1.547.8890;LOLTMNT99_106785;cq|000092;LIT Messages;Yasuo
14.1.547.8890;LOLTMNT99_106785;cq|000092;TACO Spawn;Varus
14.1.547.8890;LOLTMNT99_106785;cq|000092;FLY Bwipo;Gragas
14.1.547.8890;LOLTMNT99_106785;cq|000092;NRG Dhokla;Graves
14.1.547.8890;LOLTMNT99_106785;cq|000092;CNV Shimmer;Udyr
14.1.547.8890;LOLTMNT99_106785;cq|000092;ISU CMD ATK;Lux
14.1.547.8890;LOLTMNT99_106785;cq|000092;DIG Tomo;Caitlyn
14.1.547.8890;LOLTMNT99_106785;cq|000092;FLY Busio;Jhin
14.1.547.8890;LOLTMNT99_106771;cq|000091;WC Zamudo;Renekton
14.1.547.8890;LOLTMNT99_106771;cq|000091;SN Munchy;LeeSin
14.1.547.8890;LOLTMNT99_106771;cq|000091;WU Conveying;Hwei
14.1.547.8890;LOLTMNT99_106771;cq|000091;OLD Legacy;Varus
14.1.547.8890;LOLTMNT99_106771;cq|000091;CCGE dtro;Renata
14.1.547.8890;LOLTMNT99_106771;cq|000091;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_106771;cq|000091;ISU CMD ATK;Brand
14.1.547.8890;LOLTMNT99_106771;cq|000091;USTE Shogo;Draven
14.1.547.8890;LOLTMNT99_106771;cq|000091;FLY Bwipo;Mordekaiser
14.1.547.8890;LOLTMNT99_106771;cq|000091;FLY Busio;Pyke
14.1.547.8890;LOLTMNT99_106733;cq|000090;TA Horder;Aatrox
14.1.547.8890;LOLTMNT99_106733;cq|000090;NRG Dhokla;Sylas
14.1.547.8890;LOLTMNT99_106733;cq|000090;TA Leemo;Sejuani
14.1.547.8890;LOLTMNT99_106733;cq|000090;DIG Tomo;Lucian
14.1.547.8890;LOLTMNT99_106733;cq|000090;DIG Isles;Nami
14.1.547.8890;LOLTMNT99_106733;cq|000090;LIT Dragoon;KSante
14.1.547.8890;LOLTMNT99_106733;cq|000090;LIT Kisno;Maokai
14.1.547.8890;LOLTMNT99_106733;cq|000090;LIT Messages;Jayce
14.1.547.8890;LOLTMNT99_106733;cq|000090;TACO Spawn;Jhin
14.1.547.8890;LOLTMNT99_106733;cq|000090;TL CoreJJ;Heimerdinger
14.1.547.8890;LOLTMNT99_106719;cq|000089;WC Zamudo;KSante
14.1.547.8890;LOLTMNT99_106719;cq|000089;SN Munchy;Belveth
14.1.547.8890;LOLTMNT99_106719;cq|000089;WU Conveying;Hwei
14.1.547.8890;LOLTMNT99_106719;cq|000089;USTE Shogo;Jhin
14.1.547.8890;LOLTMNT99_106719;cq|000089;FLY Busio;Heimerdinger
14.1.547.8890;LOLTMNT99_106719;cq|000089;WC Keel;Maokai
14.1.547.8890;LOLTMNT99_106719;cq|000089;ISU CMD ATK;Lux
14.1.547.8890;LOLTMNT99_106719;cq|000089;LIT sajed;Tristana
14.1.547.8890;LOLTMNT99_106719;cq|000089;LIT Plux;Nautilus
14.1.547.8890;LOLTMNT99_106719;cq|000089;FLY Bwipo;Gangplank
14.1.547.8890;LOLTMNT99_106708;cq|000088;TA Horder;KSante
14.1.547.8890;LOLTMNT99_106708;cq|000088;TA Leemo;Volibear
14.1.547.8890;LOLTMNT99_106708;cq|000088;TACO Spawn;Varus
14.1.547.8890;LOLTMNT99_106708;cq|000088;ISU CMD ATK;Ziggs
14.1.547.8890;LOLTMNT99_106708;cq|000088;TL CoreJJ;Ashe
14.1.547.8890;LOLTMNT99_106708;cq|000088;LIT Messages;Lux
14.1.547.8890;LOLTMNT99_106708;cq|000088;LIT Dragoon;Gangplank
14.1.547.8890;LOLTMNT99_106708;cq|000088;OLD RBM;JarvanIV
14.1.547.8890;LOLTMNT99_106708;cq|000088;DIG Tomo;Kalista
14.1.547.8890;LOLTMNT99_106708;cq|000088;DIG Isles;Caitlyn
14.1.547.8890;LOLTMNT99_106689;cq|000087;CCGE Shockey;KSante
14.1.547.8890;LOLTMNT99_106689;cq|000087;WC Keel;Diana
14.1.547.8890;LOLTMNT99_106689;cq|000087;CFY Toasty;Yone
14.1.547.8890;LOLTMNT99_106689;cq|000087;USTE Shogo;Draven
14.1.547.8890;LOLTMNT99_106689;cq|000087;CCGE Bruhruto;Nautilus
14.1.547.8890;LOLTMNT99_106689;cq|000087;Jojopyun;Akali
14.1.547.8890;LOLTMNT99_106689;cq|000087;SN Munchy;JarvanIV
14.1.547.8890;LOLTMNT99_106689;cq|000087;Huhi;Lucian
14.1.547.8890;LOLTMNT99_106689;cq|000087;FLY Bwipo;Renekton
14.1.547.8890;LOLTMNT99_106689;cq|000087;Kim Down;Nami
14.1.547.8890;LOLTMNT99_107654;cq|000086;WC Zamudo;Rumble
14.1.547.8890;LOLTMNT99_107654;cq|000086;COLD Yukino;MonkeyKing
14.1.547.8890;LOLTMNT99_107654;cq|000086;ISU CMD ATK;Cassiopeia
14.1.547.8890;LOLTMNT99_107654;cq|000086;LIT sajed;Kalista
14.1.547.8890;LOLTMNT99_107654;cq|000086;LIT Plux;Ashe
14.1.547.8890;LOLTMNT99_107654;cq|000086;TA Horder;Ryze
14.1.547.8890;LOLTMNT99_107654;cq|000086;LIT Messages;Graves
14.1.547.8890;LOLTMNT99_107654;cq|000086;TACO Spawn;Varus
14.1.547.8890;LOLTMNT99_107654;cq|000086;TL CoreJJ;Nautilus
14.1.547.8890;LOLTMNT99_107654;cq|000086;TA Leemo;Elise
14.1.547.8890;LOLTMNT99_107636;cq|000085;OLD RBM;JarvanIV
14.1.547.8890;LOLTMNT99_107636;cq|000085;Jojopyun;Taliyah
14.1.547.8890;LOLTMNT99_107636;cq|000085;OLD Legacy;Xayah
14.1.547.8890;LOLTMNT99_107636;cq|000085;SR FakeGod;Renekton
14.1.547.8890;LOLTMNT99_107636;cq|000085;Mixtsure;Rakan
14.1.547.8890;LOLTMNT99_107636;cq|000085;CCGE Shockey;Aatrox
14.1.547.8890;LOLTMNT99_107636;cq|000085;WC Keel;Khazix
14.1.547.8890;LOLTMNT99_107636;cq|000085;CFY Toasty;Syndra
14.1.547.8890;LOLTMNT99_107636;cq|000085;USTE Shogo;Kalista
14.1.547.8890;LOLTMNT99_107636;cq|000085;CCGE Bruhruto;Alistar
14.1.547.8890;LOLTMNT99_106651;cq|000084;ISU CMD ATK;Varus
14.1.547.8890;LOLTMNT99_106651;cq|000084;WC Zamudo;Akshan
14.1.547.8890;LOLTMNT99_106651;cq|000084;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_106651;cq|000084;DIG Tomo;Ziggs
14.1.547.8890;LOLTMNT99_106651;cq|000084;DIG Isles;Rakan
14.1.547.8890;LOLTMNT99_106651;cq|000084;TA Horder;Rumble
14.1.547.8890;LOLTMNT99_106651;cq|000084;TA Leemo;Maokai
14.1.547.8890;LOLTMNT99_106651;cq|000084;TACO Spawn;Jhin
14.1.547.8890;LOLTMNT99_106651;cq|000084;TL CoreJJ;Senna
14.1.547.8890;LOLTMNT99_106651;cq|000084;FLY Jensen;Jayce
14.1.547.8890;LOLTMNT99_107623;cq|000083;CCGE Shockey;Ornn
14.1.547.8890;LOLTMNT99_107623;cq|000083;SN Munchy;Rengar
14.1.547.8890;LOLTMNT99_107623;cq|000083;NPC AoJune;Orianna
14.1.547.8890;LOLTMNT99_107623;cq|000083;USTE Shogo;Kaisa
14.1.547.8890;LOLTMNT99_107623;cq|000083;CCGE Bruhruto;Alistar
14.1.547.8890;LOLTMNT99_107623;cq|000083;Lourlo;Bard
14.1.547.8890;LOLTMNT99_107623;cq|000083;COLD Yukino;Belveth
14.1.547.8890;LOLTMNT99_107623;cq|000083;Jojopyun;Akali
14.1.547.8890;LOLTMNT99_107623;cq|000083;LIT sajed;Tristana
14.1.547.8890;LOLTMNT99_107623;cq|000083;LIT Plux;Rell
14.1.547.8890;LOLTMNT99_106638;cq|000082;TA Horder;Rumble
14.1.547.8890;LOLTMNT99_106638;cq|000082;TA Leemo;JarvanIV
14.1.547.8890;LOLTMNT99_106638;cq|000082;ISU CMD ATK;Brand
14.1.547.8890;LOLTMNT99_106638;cq|000082;TACO Spawn;Xayah
14.1.547.8890;LOLTMNT99_106638;cq|000082;TL CoreJJ;Rakan
14.1.547.8890;LOLTMNT99_106638;cq|000082;WC Zamudo;Jayce
14.1.547.8890;LOLTMNT99_106638;cq|000082;WC Keel;Rell
14.1.547.8890;LOLTMNT99_106638;cq|000082;CFY Toasty;Syndra
14.1.547.8890;LOLTMNT99_106638;cq|000082;DIG Isles;Nami
14.1.547.8890;LOLTMNT99_106638;cq|000082;DIG Tomo;Lucian
14.1.547.8890;LOLTMNT99_106625;cq|000081;NRG Dhokla;Yone
14.1.547.8890;LOLTMNT99_106625;cq|000081;COLD Yukino;Viego
14.1.547.8890;LOLTMNT99_106625;cq|000081;LIT sajed;Kaisa
14.1.547.8890;LOLTMNT99_106625;cq|000081;LIT Plux;Rakan
14.1.547.8890;LOLTMNT99_106625;cq|000081;SR Insanity;Hwei
14.1.547.8890;LOLTMNT99_106625;cq|000081;CCGE Shockey;Aatrox
14.1.547.8890;LOLTMNT99_106625;cq|000081;SN Munchy;JarvanIV
14.1.547.8890;LOLTMNT99_106625;cq|000081;CCGE Lunar;Jhin
14.1.547.8890;LOLTMNT99_106625;cq|000081;CCGE Bruhruto;Heimerdinger
14.1.547.8890;LOLTMNT99_106625;cq|000081;FLY Jensen;Orianna
14.1.547.8890;LOLTMNT99_106624;cq|000080;Lourlo;KSante
14.1.547.8890;LOLTMNT99_106624;cq|000080;OLD RBM;Viego
14.1.547.8890;LOLTMNT99_106624;cq|000080;APR Reppy;Orianna
14.1.547.8890;LOLTMNT99_106624;cq|000080;DIG Tomo;Varus
14.1.547.8890;LOLTMNT99_106624;cq|000080;DIG Isles;Karma
14.1.547.8890;LOLTMNT99_106624;cq|000080;TA Horder;Olaf
14.1.547.8890;LOLTMNT99_106624;cq|000080;TA Leemo;Rell
14.1.547.8890;LOLTMNT99_106624;cq|000080;CFY Toasty;Neeko
14.1.547.8890;LOLTMNT99_106624;cq|000080;TACO Spawn;Jhin
14.1.547.8890;LOLTMNT99_106624;cq|000080;TL CoreJJ;Zyra
14.1.547.8890;LOLTMNT99_107540;cq|000079;CWE Peppe;Lucian
14.1.547.8890;LOLTMNT99_107540;cq|000079;GO Jezu;Vayne
14.1.547.8890;LOLTMNT99_107540;cq|000079;SKP Prime;Rakan
14.1.547.8890;LOLTMNT99_107540;cq|000079;UCAM ACD;Ornn
14.1.547.8890;LOLTMNT99_107540;cq|000079;TH generic13;Elise
14.1.547.8890;LOLTMNT99_107540;cq|000079;TOG Crowno;Fiora
14.1.547.8890;LOLTMNT99_107540;cq|000079;FNK Jopa;Nilah
14.1.547.8890;LOLTMNT99_107540;cq|000079;FNK Stend;Senna
14.1.547.8890;LOLTMNT99_107540;cq|000079;GIA Akabane;Rell
14.1.547.8890;LOLTMNT99_107540;cq|000079;GIA Feisty;Viktor
14.1.547.8890;LOLTMNT99_106535;cq|000078;TOG Crowno;Heimerdinger
14.1.547.8890;LOLTMNT99_106535;cq|000078;DIA Mafro;Poppy
14.1.547.8890;LOLTMNT99_106535;cq|000078;CWE Peppe;Kaisa
14.1.547.8890;LOLTMNT99_106535;cq|000078;FNK Jopa;Tristana
14.1.547.8890;LOLTMNT99_106535;cq|000078;FNK Stend;Rell
14.1.547.8890;LOLTMNT99_106535;cq|000078;DSYR Rhilech;Belveth
14.1.547.8890;LOLTMNT99_106535;cq|000078;GK Deceiving;Akali
14.1.547.8890;LOLTMNT99_106535;cq|000078;NGX Klownz;Nautilus
14.1.547.8890;LOLTMNT99_106535;cq|000078;XOL Ilyxou;Aatrox
14.1.547.8890;LOLTMNT99_106535;cq|000078;GIA Aetinoth;Jhin
